       16	2020-11-25 08:51:59	1	0	1	0
       18	2020-11-25 08:52:03	1	0	1	0
       13	2020-11-25 08:52:15	1	0	1	0
       14	2020-11-25 08:52:20	1	0	1	0
       27	2020-11-25 08:54:02	1	0	1	0
       20	2020-11-25 08:55:42	1	0	1	0
       19	2020-11-25 08:55:45	1	0	1	0
        3	2020-11-25 08:56:06	1	0	1	0
        2	2020-11-25 08:56:13	1	0	1	0
       22	2020-11-25 14:26:21	1	0	1	0
        9	2020-11-25 20:33:20	1	0	1	0
        8	2020-11-25 20:33:24	1	0	1	0
        4	2020-11-25 20:33:30	1	0	1	0
       10	2020-11-25 20:33:34	1	0	1	0
       24	2020-11-25 20:34:51	1	0	1	0
       25	2020-11-25 20:34:57	1	0	1	0
        5	2020-11-25 20:35:03	1	0	1	0
       27	2020-11-25 20:35:08	1	0	1	0
       13	2020-11-25 20:35:13	1	0	1	0
       13	2020-11-25 20:35:14	1	0	1	0
       14	2020-11-25 20:35:18	1	0	1	0
        6	2020-11-25 20:35:21	1	0	1	0
       11	2020-11-25 20:35:28	1	0	1	0
       12	2020-11-25 20:35:42	1	0	1	0
       12	2020-11-25 20:35:50	1	1	1	0
       11	2020-11-25 20:35:54	1	1	1	0
       26	2020-11-25 20:36:09	1	1	1	0
        7	2020-11-25 20:36:26	1	0	1	0
       22	2020-11-25 20:36:42	1	0	1	0
       23	2020-11-25 20:36:46	1	0	1	0
       18	2020-11-25 20:37:41	1	0	1	0
       16	2020-11-25 20:38:23	1	0	1	0
       17	2020-11-25 20:38:32	1	0	1	0
       20	2020-11-25 20:39:16	1	0	1	0
       15	2020-11-25 20:40:41	1	0	1	0
        3	2020-11-25 20:40:51	1	0	1	0
       19	2020-11-25 20:41:08	1	0	1	0
       21	2020-11-25 20:41:23	1	0	1	0
        2	2020-11-25 20:45:38	1	0	1	0
       26	2020-11-26 08:25:51	1	0	1	0
        5	2020-11-26 08:38:57	1	0	1	0
       23	2020-11-26 08:39:08	1	0	1	0
        6	2020-11-26 08:44:19	1	0	1	0
        7	2020-11-26 08:44:25	1	0	1	0
        8	2020-11-26 08:44:31	1	0	1	0
       12	2020-11-26 08:47:47	1	0	1	0
        9	2020-11-26 08:47:53	1	0	1	0
       17	2020-11-26 08:48:24	1	0	1	0
       10	2020-11-26 08:48:28	1	0	1	0
       16	2020-11-26 08:48:34	1	0	1	0
       15	2020-11-26 08:49:42	1	0	1	0
       24	2020-11-26 08:50:02	1	0	1	0
       18	2020-11-26 08:50:07	1	0	1	0
       14	2020-11-26 08:50:11	1	0	1	0
       22	2020-11-26 08:50:19	1	0	1	0
       25	2020-11-26 08:50:23	1	0	1	0
       13	2020-11-26 08:50:28	1	0	1	0
       27	2020-11-26 08:51:13	1	0	1	0
       19	2020-11-26 08:52:39	1	0	1	0
       20	2020-11-26 08:52:50	1	0	1	0
       21	2020-11-26 08:53:05	1	0	1	0
       11	2020-11-26 08:53:33	1	0	1	0
        2	2020-11-26 08:54:46	1	0	1	0
        3	2020-11-26 08:54:49	1	0	1	0
        4	2020-11-26 08:54:55	1	0	1	0
       17	2020-11-26 20:33:49	1	0	1	0
       16	2020-11-26 20:33:54	1	0	1	0
       25	2020-11-26 20:35:01	1	0	1	0
        3	2020-11-26 20:35:24	1	0	1	0
        2	2020-11-26 20:35:28	1	0	1	0
        4	2020-11-26 20:35:31	1	0	1	0
       14	2020-11-26 20:35:36	1	0	1	0
        9	2020-11-26 20:35:39	1	0	1	0
       24	2020-11-26 20:35:48	1	0	1	0
       13	2020-11-26 20:35:58	1	0	1	0
       15	2020-11-26 20:36:01	1	0	1	0
       27	2020-11-26 20:36:06	1	0	1	0
        5	2020-11-26 20:36:17	1	0	1	0
        8	2020-11-26 20:36:30	1	0	1	0
       10	2020-11-26 20:36:46	1	0	1	0
        7	2020-11-26 20:36:53	1	0	1	0
        6	2020-11-26 20:37:12	1	0	1	0
       23	2020-11-26 20:37:19	1	0	1	0
       20	2020-11-26 20:37:59	1	0	1	0
       22	2020-11-26 20:39:13	1	0	1	0
       11	2020-11-26 20:40:00	1	1	1	0
       12	2020-11-26 20:40:05	1	1	1	0
       19	2020-11-26 20:41:08	1	0	1	0
       21	2020-11-26 20:49:06	1	0	1	0
       18	2020-11-26 20:49:20	1	0	1	0
       26	2020-11-27 08:14:15	1	0	1	0
        8	2020-11-27 08:30:04	1	0	1	0
        9	2020-11-27 08:30:12	1	0	1	0
        5	2020-11-27 08:36:54	1	0	1	0
       12	2020-11-27 08:39:09	1	0	1	0
       17	2020-11-27 08:43:56	1	0	1	0
       13	2020-11-27 08:48:12	1	0	1	0
       14	2020-11-27 08:48:16	1	0	1	0
       18	2020-11-27 08:48:39	1	0	1	0
       16	2020-11-27 08:48:43	1	0	1	0
       10	2020-11-27 08:49:03	1	0	1	0
       23	2020-11-27 08:49:10	1	0	1	0
       27	2020-11-27 08:49:18	1	0	1	0
       20	2020-11-27 08:49:43	1	0	1	0
       19	2020-11-27 08:49:50	1	0	1	0
       24	2020-11-27 08:51:28	1	0	1	0
        6	2020-11-27 08:51:33	1	0	1	0
        7	2020-11-27 08:51:37	1	0	1	0
       15	2020-11-27 08:52:19	1	0	1	0
       22	2020-11-27 08:52:24	1	0	1	0
       25	2020-11-27 08:52:33	1	0	1	0
       11	2020-11-27 08:53:32	1	0	1	0
       21	2020-11-27 08:55:02	1	0	1	0
        4	2020-11-27 08:55:06	1	0	1	0
        2	2020-11-27 08:55:10	1	0	1	0
        3	2020-11-27 08:55:20	1	0	1	0
        4	2020-11-27 17:35:47	1	0	1	0
        3	2020-11-27 17:36:11	1	0	1	0
        5	2020-11-27 17:36:35	1	0	1	0
        8	2020-11-27 17:36:40	1	0	1	0
        9	2020-11-27 17:36:53	1	0	1	0
       20	2020-11-27 17:37:02	1	0	1	0
       26	2020-11-27 17:37:05	1	0	1	0
       27	2020-11-27 17:37:09	1	0	1	0
       24	2020-11-27 17:37:16	1	0	1	0
       25	2020-11-27 17:37:21	1	0	1	0
       12	2020-11-27 17:37:35	1	1	1	0
        2	2020-11-27 17:37:43	1	1	1	0
       11	2020-11-27 17:37:54	1	1	1	0
       11	2020-11-27 17:37:55	1	1	1	0
       16	2020-11-27 17:38:27	1	0	1	0
       22	2020-11-27 17:38:39	1	0	1	0
       23	2020-11-27 17:38:56	1	0	1	0
       18	2020-11-27 17:39:09	1	0	1	0
       18	2020-11-27 17:39:20	1	1	1	0
       17	2020-11-27 17:39:24	1	1	1	0
       19	2020-11-27 17:39:39	1	1	1	0
        6	2020-11-27 17:40:10	1	0	1	0
        7	2020-11-27 17:40:13	1	0	1	0
       21	2020-11-27 17:40:19	1	0	1	0
       15	2020-11-27 17:44:04	1	0	1	0
       15	2020-11-27 17:44:05	1	0	1	0
       10	2020-11-27 18:04:39	1	0	1	0
        6	2020-11-30 08:35:59	1	0	1	0
        7	2020-11-30 08:36:03	1	0	1	0
        8	2020-11-30 08:37:40	1	0	1	0
       18	2020-11-30 08:38:25	1	0	1	0
       26	2020-11-30 08:39:56	1	0	1	0
        5	2020-11-30 08:41:46	1	0	1	0
        9	2020-11-30 08:45:01	1	0	1	0
       23	2020-11-30 08:45:37	1	0	1	0
       16	2020-11-30 08:46:24	1	0	1	0
       17	2020-11-30 08:46:31	1	0	1	0
       20	2020-11-30 08:46:35	1	0	1	0
       19	2020-11-30 08:46:39	1	0	1	0
       24	2020-11-30 08:47:17	1	0	1	0
       25	2020-11-30 08:47:21	1	0	1	0
       22	2020-11-30 08:47:27	1	0	1	0
       10	2020-11-30 08:47:55	1	0	1	0
       12	2020-11-30 08:49:52	1	0	1	0
       14	2020-11-30 08:49:59	1	0	1	0
       13	2020-11-30 08:50:03	1	0	1	0
       15	2020-11-30 08:50:26	1	0	1	0
        2	2020-11-30 08:52:50	1	0	1	0
       21	2020-11-30 08:52:57	1	0	1	0
       21	2020-11-30 08:52:58	1	0	1	0
        3	2020-11-30 08:53:04	1	0	1	0
       27	2020-11-30 08:53:08	1	0	1	0
       11	2020-11-30 08:55:35	1	0	1	0
        4	2020-11-30 08:57:03	1	0	1	0
       15	2020-11-30 20:37:30	1	0	1	0
       26	2020-11-30 20:39:15	1	0	1	0
       25	2020-11-30 20:39:34	1	0	1	0
       10	2020-11-30 20:39:40	1	0	1	0
        9	2020-11-30 20:39:50	1	0	1	0
       24	2020-11-30 20:39:55	1	0	1	0
        8	2020-11-30 20:39:59	1	0	1	0
        7	2020-11-30 20:41:11	1	0	1	0
        4	2020-11-30 20:41:16	1	0	1	0
        5	2020-11-30 20:41:30	1	0	1	0
        2	2020-11-30 20:41:36	1	0	1	0
       17	2020-11-30 20:41:46	1	1	1	0
       16	2020-11-30 20:41:50	1	1	1	0
        3	2020-11-30 20:42:02	1	1	1	0
       23	2020-11-30 20:42:33	1	0	1	0
       22	2020-11-30 20:43:09	1	0	1	0
       19	2020-11-30 20:43:35	1	0	1	0
       27	2020-11-30 20:43:57	1	0	1	0
       11	2020-11-30 20:44:10	1	1	1	0
       20	2020-11-30 20:44:24	1	1	1	0
       14	2020-11-30 20:46:29	1	0	1	0
       13	2020-11-30 20:47:20	1	0	1	0
       12	2020-11-30 20:47:31	1	0	1	0
       21	2020-11-30 20:58:45	1	0	1	0
        6	2020-11-30 21:11:10	1	0	1	0
       18	2020-11-30 21:22:02	1	0	1	0
       18	2020-11-30 21:22:10	1	1	1	0
        5	2020-12-01 08:37:46	1	0	1	0
        8	2020-12-01 08:40:23	1	0	1	0
        9	2020-12-01 08:40:30	1	0	1	0
       17	2020-12-01 08:46:38	1	0	1	0
       23	2020-12-01 08:46:47	1	0	1	0
       24	2020-12-01 08:48:20	1	0	1	0
       26	2020-12-01 08:48:23	1	0	1	0
       18	2020-12-01 08:48:54	1	0	1	0
       16	2020-12-01 08:49:01	1	0	1	0
       10	2020-12-01 08:49:23	1	0	1	0
       25	2020-12-01 08:49:27	1	0	1	0
       12	2020-12-01 08:49:53	1	0	1	0
       27	2020-12-01 08:50:08	1	0	1	0
       13	2020-12-01 08:51:04	1	0	1	0
       14	2020-12-01 08:51:09	1	0	1	0
        7	2020-12-01 08:51:13	1	0	1	0
        6	2020-12-01 08:51:19	1	0	1	0
       20	2020-12-01 08:51:55	1	0	1	0
       19	2020-12-01 08:52:06	1	0	1	0
       11	2020-12-01 08:52:27	1	0	1	0
       21	2020-12-01 08:53:09	1	0	1	0
       15	2020-12-01 08:53:26	1	0	1	0
        4	2020-12-01 08:54:13	1	0	1	0
        2	2020-12-01 08:54:17	1	0	1	0
        3	2020-12-01 08:54:21	1	0	1	0
       18	2020-12-01 18:59:14	1	0	1	0
        6	2020-12-01 20:34:05	1	0	1	0
       26	2020-12-01 20:34:30	1	0	1	0
       24	2020-12-01 20:34:34	1	0	1	0
       23	2020-12-01 20:35:08	1	0	1	0
       27	2020-12-01 20:35:15	1	0	1	0
       25	2020-12-01 20:36:08	1	0	1	0
       16	2020-12-01 20:36:16	1	0	1	0
        5	2020-12-01 20:36:20	1	0	1	0
       14	2020-12-01 20:36:24	1	0	1	0
       13	2020-12-01 20:36:30	1	0	1	0
       15	2020-12-01 20:36:50	1	0	1	0
       10	2020-12-01 20:36:57	1	0	1	0
        4	2020-12-01 20:37:17	1	0	1	0
        8	2020-12-01 20:37:46	1	0	1	0
       17	2020-12-01 20:37:53	1	1	1	0
       20	2020-12-01 20:37:57	1	1	1	0
        3	2020-12-01 20:39:22	1	0	1	0
        2	2020-12-01 20:39:26	1	0	1	0
       18	2020-12-01 20:39:29	1	0	1	0
       12	2020-12-01 20:41:04	1	0	1	0
       11	2020-12-01 20:41:18	1	1	1	0
       21	2020-12-01 20:41:23	1	1	1	0
       21	2020-12-01 20:41:24	1	1	1	0
       19	2020-12-01 20:42:31	1	0	1	0
       22	2020-12-01 20:43:40	1	0	1	0
        7	2020-12-01 21:06:28	1	0	1	0
        9	2020-12-01 21:06:33	1	0	1	0
       26	2020-12-02 08:23:09	1	0	1	0
       26	2020-12-02 08:34:07	1	0	1	0
        5	2020-12-02 08:34:26	1	0	1	0
       24	2020-12-02 08:38:14	1	0	1	0
       23	2020-12-02 08:40:19	1	0	1	0
        7	2020-12-02 08:40:41	1	0	1	0
        6	2020-12-02 08:40:49	1	0	1	0
        8	2020-12-02 08:43:52	1	0	1	0
       12	2020-12-02 08:44:17	1	0	1	0
       27	2020-12-02 08:44:28	1	0	1	0
       21	2020-12-02 08:46:00	1	0	1	0
       21	2020-12-02 08:49:02	1	0	1	0
       13	2020-12-02 08:49:08	1	0	1	0
       14	2020-12-02 08:49:11	1	0	1	0
       17	2020-12-02 08:49:33	1	0	1	0
       10	2020-12-02 08:49:39	1	0	1	0
        9	2020-12-02 08:51:50	1	0	1	0
       16	2020-12-02 08:51:55	1	0	1	0
       15	2020-12-02 08:52:26	1	0	1	0
       15	2020-12-02 08:52:27	1	0	1	0
        3	2020-12-02 08:52:32	1	0	1	0
        2	2020-12-02 08:52:38	1	0	1	0
       22	2020-12-02 08:52:42	1	0	1	0
        4	2020-12-02 08:52:45	1	0	1	0
       11	2020-12-02 08:52:50	1	0	1	0
       20	2020-12-02 08:53:06	1	0	1	0
       19	2020-12-02 08:53:13	1	0	1	0
        9	2020-12-02 20:43:48	1	0	1	0
        8	2020-12-02 20:46:53	1	0	1	0
       20	2020-12-02 20:52:16	1	0	1	0
       10	2020-12-02 20:55:29	1	0	1	0
       26	2020-12-02 20:55:41	1	0	1	0
       27	2020-12-02 21:00:16	1	0	1	0
       19	2020-12-02 21:06:19	1	0	1	0
        6	2020-12-02 21:08:38	1	0	1	0
        9	2020-12-02 21:08:55	1	0	1	0
        5	2020-12-02 21:08:58	1	0	1	0
        8	2020-12-02 21:09:04	1	0	1	0
       11	2020-12-02 21:10:39	1	1	1	0
        7	2020-12-02 21:18:18	1	0	1	0
       24	2020-12-02 21:21:11	1	0	1	0
       21	2020-12-02 21:21:45	1	0	1	0
        4	2020-12-02 21:21:56	1	0	1	0
        2	2020-12-02 21:22:02	1	0	1	0
        3	2020-12-02 21:22:05	1	0	1	0
       23	2020-12-02 21:22:08	1	0	1	0
       12	2020-12-02 21:28:17	1	0	1	0
       25	2020-12-02 21:28:32	1	0	1	0
       18	2020-12-02 21:53:30	1	0	1	0
       16	2020-12-02 21:53:34	1	0	1	0
       22	2020-12-02 22:06:39	1	0	1	0
        5	2020-12-03 08:36:08	1	0	1	0
        9	2020-12-03 08:36:50	1	0	1	0
       17	2020-12-03 08:37:01	1	0	1	0
        8	2020-12-03 08:43:16	1	0	1	0
       27	2020-12-03 08:47:03	1	0	1	0
       26	2020-12-03 08:47:11	1	0	1	0
        2	2020-12-03 08:47:15	1	0	1	0
        3	2020-12-03 08:47:50	1	0	1	0
       22	2020-12-03 08:48:26	1	0	1	0
       16	2020-12-03 08:48:30	1	0	1	0
       24	2020-12-03 08:48:34	1	0	1	0
       25	2020-12-03 08:48:42	1	0	1	0
       18	2020-12-03 08:48:46	1	0	1	0
       23	2020-12-03 08:49:00	1	0	1	0
       19	2020-12-03 08:49:51	1	0	1	0
       20	2020-12-03 08:50:03	1	0	1	0
        7	2020-12-03 08:50:23	1	0	1	0
       10	2020-12-03 08:50:45	1	0	1	0
       12	2020-12-03 08:50:59	1	0	1	0
       11	2020-12-03 08:52:56	1	0	1	0
       21	2020-12-03 08:53:15	1	0	1	0
        6	2020-12-03 08:53:31	1	0	1	0
        4	2020-12-03 08:56:38	1	0	1	0
       26	2020-12-03 20:31:06	1	0	1	0
       25	2020-12-03 20:31:18	1	0	1	0
       24	2020-12-03 20:31:22	1	0	1	0
       10	2020-12-03 20:32:41	1	0	1	0
       27	2020-12-03 20:34:11	1	0	1	0
        7	2020-12-03 20:34:21	1	0	1	0
       23	2020-12-03 20:34:27	1	0	1	0
       22	2020-12-03 20:34:32	1	0	1	0
        9	2020-12-03 20:34:42	1	0	1	0
        2	2020-12-03 20:34:46	1	0	1	0
        3	2020-12-03 20:34:53	1	0	1	0
       19	2020-12-03 20:34:57	1	0	1	0
        6	2020-12-03 20:35:01	1	0	1	0
        4	2020-12-03 20:35:06	1	0	1	0
        8	2020-12-03 20:35:13	1	0	1	0
        8	2020-12-03 20:35:16	1	0	1	0
        5	2020-12-03 20:35:36	1	0	1	0
       11	2020-12-03 20:36:23	1	1	1	0
       12	2020-12-03 20:36:26	1	1	1	0
       21	2020-12-03 20:36:58	1	0	1	0
       19	2020-12-04 08:45:12	1	0	1	0
       27	2020-12-04 08:45:39	1	0	1	0
       27	2020-12-04 08:45:41	1	0	1	0
        5	2020-12-04 08:46:03	1	0	1	0
        8	2020-12-04 08:46:46	1	0	1	0
       25	2020-12-04 08:50:03	1	0	1	0
       10	2020-12-04 08:50:09	1	0	1	0
        9	2020-12-04 08:50:13	1	0	1	0
       24	2020-12-04 08:50:22	1	0	1	0
       23	2020-12-04 08:50:32	1	0	1	0
       23	2020-12-04 08:50:33	1	0	1	0
       12	2020-12-04 08:50:37	1	0	1	0
        6	2020-12-04 08:51:32	1	0	1	0
        7	2020-12-04 08:51:36	1	0	1	0
        7	2020-12-04 08:51:37	1	0	1	0
       22	2020-12-04 08:52:54	1	0	1	0
       26	2020-12-04 08:52:58	1	0	1	0
       11	2020-12-04 08:53:04	1	0	1	0
        2	2020-12-04 08:54:44	1	0	1	0
        3	2020-12-04 08:54:48	1	0	1	0
       21	2020-12-04 08:55:20	1	0	1	0
        4	2020-12-04 08:55:33	1	0	1	0
        7	2020-12-04 17:32:32	1	0	1	0
        5	2020-12-04 17:32:43	1	0	1	0
        6	2020-12-04 17:32:48	1	0	1	0
       10	2020-12-04 17:33:00	1	0	1	0
        8	2020-12-04 17:33:05	1	0	1	0
       25	2020-12-04 17:33:16	1	0	1	0
       26	2020-12-04 17:33:20	1	0	1	0
       24	2020-12-04 17:33:24	1	0	1	0
       12	2020-12-04 17:33:28	1	0	1	0
       11	2020-12-04 17:33:34	1	1	1	0
        9	2020-12-04 17:34:29	1	0	1	0
       21	2020-12-04 17:36:58	1	0	1	0
       19	2020-12-04 17:37:55	1	0	1	0
       23	2020-12-04 17:38:41	1	0	1	0
       19	2020-12-04 17:46:21	1	0	1	0
       26	2020-12-07 08:24:56	1	0	1	0
        8	2020-12-07 08:39:11	1	0	1	0
       23	2020-12-07 08:41:11	1	0	1	0
        5	2020-12-07 08:41:18	1	0	1	0
        9	2020-12-07 08:44:10	1	0	1	0
       19	2020-12-07 08:44:15	1	0	1	0
        7	2020-12-07 08:45:52	1	0	1	0
        6	2020-12-07 08:45:56	1	0	1	0
       12	2020-12-07 08:46:46	1	0	1	0
       24	2020-12-07 08:48:14	1	0	1	0
       25	2020-12-07 08:48:45	1	0	1	0
       10	2020-12-07 08:51:23	1	0	1	0
        3	2020-12-07 08:53:46	1	0	1	0
        2	2020-12-07 08:53:50	1	0	1	0
       11	2020-12-07 08:54:02	1	0	1	0
        4	2020-12-07 08:55:47	1	0	1	0
       22	2020-12-07 08:59:29	1	0	1	0
       22	2020-12-07 08:59:34	1	0	1	0
       26	2020-12-07 20:36:47	1	0	1	0
       27	2020-12-07 20:36:59	1	0	1	0
       25	2020-12-07 20:42:43	1	0	1	0
       10	2020-12-07 20:43:05	1	0	1	0
        7	2020-12-07 20:47:37	1	0	1	0
        6	2020-12-07 20:47:43	1	0	1	0
        2	2020-12-07 20:52:22	1	0	1	0
        4	2020-12-07 20:52:43	1	0	1	0
        8	2020-12-07 20:52:46	1	0	1	0
        3	2020-12-07 20:53:41	1	0	1	0
        5	2020-12-07 20:53:44	1	0	1	0
       23	2020-12-07 20:56:59	1	0	1	0
        9	2020-12-07 20:57:09	1	0	1	0
       19	2020-12-07 20:57:21	1	0	1	0
       11	2020-12-07 21:03:58	1	1	1	0
       12	2020-12-07 21:04:29	1	1	1	0
       22	2020-12-07 21:04:34	1	0	1	0
       22	2020-12-07 21:04:37	1	0	1	0
       24	2020-12-07 21:04:42	1	0	1	0
        5	2020-12-08 08:36:06	1	0	1	0
       12	2020-12-08 08:36:23	1	0	1	0
       27	2020-12-08 08:42:07	1	0	1	0
        9	2020-12-08 08:43:58	1	0	1	0
       26	2020-12-08 08:44:09	1	0	1	0
        8	2020-12-08 08:45:32	1	0	1	0
       11	2020-12-08 08:45:40	1	0	1	0
       23	2020-12-08 08:45:44	1	0	1	0
       24	2020-12-08 08:47:24	1	0	1	0
       25	2020-12-08 08:47:33	1	0	1	0
       19	2020-12-08 08:48:28	1	0	1	0
        7	2020-12-08 08:48:33	1	0	1	0
        6	2020-12-08 08:48:42	1	0	1	0
       10	2020-12-08 08:49:46	1	0	1	0
        2	2020-12-08 08:54:07	1	0	1	0
       22	2020-12-08 08:54:19	1	0	1	0
        3	2020-12-08 08:54:25	1	0	1	0
        4	2020-12-08 08:55:25	1	0	1	0
       10	2020-12-08 20:35:32	1	0	1	0
        6	2020-12-08 20:42:53	1	0	1	0
        7	2020-12-08 20:43:59	1	0	1	0
       11	2020-12-08 20:45:14	1	1	1	0
       23	2020-12-08 20:45:17	1	1	1	0
       25	2020-12-08 20:50:57	1	0	1	0
        5	2020-12-08 20:51:04	1	0	1	0
        3	2020-12-08 20:51:14	1	0	1	0
        2	2020-12-08 20:51:18	1	0	1	0
        4	2020-12-08 20:51:29	1	0	1	0
        8	2020-12-08 20:55:45	1	0	1	0
       19	2020-12-08 21:00:18	1	0	1	0
        9	2020-12-08 21:12:57	1	0	1	0
       24	2020-12-08 21:17:16	1	0	1	0
       26	2020-12-08 21:17:20	1	0	1	0
       22	2020-12-08 22:14:37	1	0	1	0
       22	2020-12-08 22:14:41	1	0	1	0
       12	2020-12-08 22:15:31	1	0	1	0
       12	2020-12-08 22:15:32	1	0	1	0
       12	2020-12-09 08:28:29	1	0	1	0
        5	2020-12-09 08:41:26	1	0	1	0
       22	2020-12-09 08:44:22	1	0	1	0
       26	2020-12-09 08:46:16	1	0	1	0
       25	2020-12-09 08:46:22	1	0	1	0
        8	2020-12-09 08:47:35	1	0	1	0
        6	2020-12-09 08:47:45	1	0	1	0
        7	2020-12-09 08:47:49	1	0	1	0
       27	2020-12-09 08:47:53	1	0	1	0
       23	2020-12-09 08:48:42	1	0	1	0
        9	2020-12-09 08:48:51	1	0	1	0
       10	2020-12-09 08:50:45	1	0	1	0
       19	2020-12-09 08:51:43	1	0	1	0
       11	2020-12-09 08:53:09	1	0	1	0
       24	2020-12-09 08:53:14	1	0	1	0
        4	2020-12-09 08:54:55	1	0	1	0
        2	2020-12-09 08:55:09	1	0	1	0
        3	2020-12-09 08:55:14	1	0	1	0
        9	2020-12-09 20:42:28	1	0	1	0
       10	2020-12-09 20:42:44	1	0	1	0
        6	2020-12-09 20:46:57	1	0	1	0
       26	2020-12-09 20:48:28	1	0	1	0
        8	2020-12-09 20:48:58	1	0	1	0
       25	2020-12-09 20:49:05	1	0	1	0
        5	2020-12-09 20:50:23	1	0	1	0
        4	2020-12-09 20:51:49	1	0	1	0
        2	2020-12-09 20:51:53	1	0	1	0
        3	2020-12-09 20:51:57	1	0	1	0
       27	2020-12-09 20:52:01	1	0	1	0
       23	2020-12-09 20:52:11	1	0	1	0
       19	2020-12-09 21:10:16	1	0	1	0
       11	2020-12-09 21:10:25	1	1	1	0
       24	2020-12-09 21:10:29	1	1	1	0
        7	2020-12-09 21:25:17	1	0	1	0
        8	2020-12-09 21:29:18	1	0	1	0
       12	2020-12-09 21:47:37	1	0	1	0
        5	2020-12-10 08:40:23	1	0	1	0
       23	2020-12-10 08:40:51	1	0	1	0
        7	2020-12-10 08:46:54	1	0	1	0
        6	2020-12-10 08:46:59	1	0	1	0
       26	2020-12-10 08:47:03	1	0	1	0
       25	2020-12-10 08:47:12	1	0	1	0
       24	2020-12-10 08:47:23	1	0	1	0
       12	2020-12-10 08:48:00	1	0	1	0
       21	2020-12-10 08:50:09	1	0	1	0
        9	2020-12-10 08:50:25	1	0	1	0
       10	2020-12-10 08:50:35	1	0	1	0
        8	2020-12-10 08:52:01	1	0	1	0
       27	2020-12-10 08:52:31	1	0	1	0
       22	2020-12-10 08:53:06	1	0	1	0
        2	2020-12-10 08:54:54	1	0	1	0
        4	2020-12-10 08:55:02	1	0	1	0
        3	2020-12-10 08:55:10	1	0	1	0
       11	2020-12-10 08:55:15	1	0	1	0
       19	2020-12-10 08:57:12	1	0	1	0
       24	2020-12-10 20:32:41	1	0	1	0
       26	2020-12-10 20:33:54	1	0	1	0
       25	2020-12-10 20:35:17	1	0	1	0
       27	2020-12-10 20:36:04	1	0	1	0
        6	2020-12-10 20:37:19	1	0	1	0
        7	2020-12-10 20:37:22	1	0	1	0
       23	2020-12-10 20:41:14	1	0	1	0
        5	2020-12-10 20:41:28	1	0	1	0
       10	2020-12-10 20:41:34	1	0	1	0
        8	2020-12-10 20:41:37	1	0	1	0
       22	2020-12-10 20:43:56	1	0	1	0
        9	2020-12-10 20:45:42	1	0	1	0
       11	2020-12-10 20:47:42	1	1	1	0
       12	2020-12-10 20:47:49	1	1	1	0
